customer_id,state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,churn,split,has_international_plan,has_voice_mail_plan,total_minutes,total_calls,total_charges,avg_charge_per_minute,support_call_rate,high_service_calls,usage_intensity,customer_value_segment,rule_based_churn_risk_score,rule_based_churn_risk_level
CUST_002687,CO,141,415,No,Yes,32,148.6,91,25.26,131.1,97,11.14,219.4,142,9.87,10.1,1,2.73,1,0,test,0,1,509.20000000000005,331,49.0,0.09622937941869598,0.0070921985815602835,0,low_usage,low_value,0,low
CUST_002688,AZ,63,415,No,No,0,58.9,125,10.01,169.6,59,14.42,211.4,88,9.51,9.4,3,2.54,1,0,test,0,0,449.29999999999995,275,36.48,0.08119296683730247,0.015873015873015872,0,low_usage,low_value,10,low
CUST_002689,ID,97,408,No,No,0,239.8,125,40.77,214.8,111,18.26,143.3,81,6.45,8.7,5,2.35,2,0,test,0,0,606.6000000000001,322,67.83,0.11181998021760631,0.020618556701030927,0,medium_usage,high_value,25,low
CUST_002690,CA,75,408,No,No,0,166.3,125,28.27,158.2,86,13.45,256.7,80,11.55,6.1,5,1.65,1,0,test,0,0,587.3000000000001,296,54.919999999999995,0.09351268516941935,0.013333333333333334,0,medium_usage,low_value,10,low
CUST_002691,WA,127,408,No,No,0,146.7,91,24.94,203.5,78,17.3,203.4,110,9.15,13.7,3,3.7,1,0,test,0,0,567.3000000000001,282,55.09,0.09710911334390974,0.007874015748031496,0,medium_usage,medium_value,10,low
CUST_002692,LA,121,408,No,No,0,181.5,121,30.86,218.4,98,18.56,161.6,103,7.27,8.5,5,2.3,1,0,test,0,0,570.0,327,58.989999999999995,0.10349122807017543,0.008264462809917356,0,medium_usage,medium_value,10,low
CUST_002693,NE,117,415,No,No,0,102.8,119,17.48,206.7,91,17.57,299.0,105,13.46,10.1,7,2.73,1,0,test,0,0,618.6,322,51.239999999999995,0.08283220174587777,0.008547008547008548,0,medium_usage,low_value,10,low
CUST_002694,OH,65,408,No,No,0,187.9,116,31.94,157.6,117,13.4,227.3,86,10.23,7.5,6,2.03,1,0,test,0,0,580.3,325,57.60000000000001,0.0992590039634672,0.015384615384615385,0,medium_usage,medium_value,10,low
CUST_002695,MO,6,510,No,No,0,183.6,117,31.21,256.7,72,21.82,178.6,79,8.04,10.2,2,2.75,1,0,test,0,0,629.1,270,63.82,0.10144651088857097,0.16666666666666666,0,high_usage,high_value,10,low
CUST_002696,AL,32,510,No,No,0,230.9,87,39.25,187.4,90,15.93,154.0,53,6.93,6.3,2,1.7,0,0,test,0,0,578.5999999999999,232,63.81,0.11028344279294852,0.0,0,medium_usage,high_value,10,low
CUST_002697,NH,64,408,No,Yes,27,182.1,91,30.96,169.7,98,14.42,164.7,86,7.41,10.6,5,2.86,2,0,test,0,1,527.1,280,55.650000000000006,0.10557768924302789,0.03125,0,low_usage,medium_value,0,low
CUST_002698,NM,25,415,No,No,0,119.3,87,20.28,211.5,101,17.98,268.9,86,12.1,10.5,4,2.84,3,0,test,0,0,610.2,278,53.2,0.08718452966240577,0.12,0,medium_usage,low_value,10,low
CUST_002699,OR,65,415,No,No,0,116.8,87,19.86,178.9,93,15.21,182.4,150,8.21,14.1,2,3.81,1,0,test,0,0,492.20000000000005,332,47.09,0.09567249085737504,0.015384615384615385,0,low_usage,low_value,10,low
CUST_002700,MI,127,415,No,No,0,202.1,103,34.36,229.4,86,19.5,195.2,113,8.78,11.5,3,3.11,2,0,test,0,0,638.2,305,65.75,0.10302413036665621,0.015748031496062992,0,high_usage,high_value,10,low
CUST_002701,AZ,93,415,No,No,0,271.6,71,46.17,229.4,108,19.5,77.3,121,3.48,10.9,3,2.94,2,0,test,0,0,589.1999999999999,303,72.09,0.12235234215885948,0.021505376344086023,0,medium_usage,high_value,25,low
CUST_002702,TX,208,510,No,No,0,326.5,67,55.51,176.3,113,14.99,181.7,102,8.18,10.7,6,2.89,2,1,test,0,0,695.2,288,81.57000000000001,0.1173331415420023,0.009615384615384616,0,high_usage,high_value,25,low
CUST_002703,IN,122,415,No,No,0,243.8,98,41.45,83.9,72,7.13,179.8,84,8.09,13.7,8,3.7,2,0,test,0,0,521.2,262,60.370000000000005,0.11582885648503453,0.01639344262295082,0,low_usage,medium_value,10,low
CUST_002704,LA,99,415,No,No,0,241.1,72,40.99,155.6,98,13.23,188.2,109,8.47,11.6,10,3.13,1,0,test,0,0,596.5,289,65.82,0.1103436714165968,0.010101010101010102,0,medium_usage,high_value,10,low
CUST_002705,MS,65,415,No,No,0,136.1,112,23.14,272.9,96,23.2,220.2,104,9.91,4.4,2,1.19,1,0,test,0,0,633.6,314,57.44,0.09065656565656564,0.015384615384615385,0,high_usage,medium_value,10,low
CUST_002706,IN,65,415,No,No,0,213.4,111,36.28,234.5,94,19.93,250.1,123,11.25,2.7,4,0.73,1,0,test,0,0,700.7,332,68.19000000000001,0.09731696874554019,0.015384615384615385,0,high_usage,high_value,25,low
CUST_002707,KY,45,415,No,Yes,22,196.6,84,33.42,313.2,92,26.62,163.3,108,7.35,11.9,3,3.21,0,0,test,0,1,684.9999999999999,287,70.6,0.10306569343065694,0.0,0,high_usage,high_value,15,low
CUST_002708,MN,139,510,No,No,0,134.4,106,22.85,211.3,98,17.96,193.6,125,8.71,10.2,2,2.75,5,1,test,0,0,549.5000000000001,331,52.27,0.09512283894449498,0.03597122302158273,1,low_usage,low_value,45,medium
CUST_002709,WY,215,510,No,No,0,83.6,148,14.21,120.9,91,10.28,226.6,110,10.2,10.7,9,2.89,0,0,test,0,0,441.8,358,37.58,0.08506111362607514,0.0,0,low_usage,low_value,10,low
CUST_002710,AZ,94,408,No,No,0,181.8,85,30.91,202.4,98,17.2,245.9,97,11.07,9.2,2,2.48,4,0,test,0,0,639.3000000000001,282,61.66,0.09644924135773501,0.0425531914893617,1,high_usage,medium_value,45,medium
CUST_002711,NM,119,510,No,Yes,23,154.0,114,26.18,278.0,137,23.63,228.4,112,10.28,11.8,4,3.19,2,0,test,0,1,672.1999999999999,367,63.28,0.09413864921154419,0.01680672268907563,0,high_usage,medium_value,0,low
CUST_002712,MI,86,510,No,Yes,41,119.0,101,20.23,230.0,134,19.55,236.9,58,10.66,9.5,3,2.57,0,0,test,0,1,595.4,296,53.01,0.08903258313738663,0.0,0,medium_usage,low_value,0,low
CUST_002713,FL,106,408,No,Yes,32,165.9,126,28.2,216.5,93,18.4,173.1,86,7.79,14.1,8,3.81,4,0,test,0,1,569.6,313,58.199999999999996,0.10217696629213482,0.03773584905660377,1,medium_usage,medium_value,35,medium
CUST_002714,KS,92,408,Yes,No,0,62.6,111,10.64,180.6,126,15.35,221.7,80,9.98,10.4,2,2.81,1,1,test,1,0,475.29999999999995,319,38.78,0.08159057437407954,0.010869565217391304,0,low_usage,low_value,30,low
CUST_002715,SC,78,510,No,No,0,168.3,110,28.61,221.2,73,18.8,241.0,136,10.85,12.5,1,3.38,1,0,test,0,0,643.0,320,61.64,0.09586314152410576,0.01282051282051282,0,high_usage,medium_value,10,low
CUST_002716,NC,155,408,No,No,0,262.4,55,44.61,194.6,113,16.54,146.5,85,6.59,8.3,6,2.24,2,0,test,0,0,611.8,259,69.97999999999999,0.1143837855508336,0.012903225806451613,0,medium_usage,high_value,25,low
CUST_002717,MO,64,510,No,Yes,48,94.4,104,16.05,136.2,101,11.58,147.4,89,6.63,4.5,4,1.22,0,0,test,0,1,382.5,298,35.480000000000004,0.09275816993464053,0.0,0,low_usage,low_value,0,low
CUST_002718,WA,83,415,No,No,0,221.4,103,37.64,231.8,103,19.7,122.5,100,5.51,9.8,5,2.65,3,0,test,0,0,585.5,311,65.5,0.11187019641332195,0.03614457831325301,0,medium_usage,high_value,10,low
CUST_002719,SD,144,408,No,Yes,48,189.8,96,32.27,123.4,67,10.49,214.2,106,9.64,6.5,2,1.76,2,1,test,0,1,533.9000000000001,271,54.160000000000004,0.1014422176437535,0.013888888888888888,0,low_usage,low_value,0,low
CUST_002720,MT,143,415,No,No,0,172.3,97,29.29,174.0,108,14.79,188.2,119,8.47,13.0,4,3.51,2,0,test,0,0,547.5,328,56.059999999999995,0.10239269406392693,0.013986013986013986,0,low_usage,medium_value,10,low
CUST_002721,MN,81,415,No,No,0,198.4,93,33.73,210.9,108,17.93,193.3,71,8.7,10.4,6,2.81,2,0,test,0,0,613.0,278,63.17,0.10305057096247962,0.024691358024691357,0,medium_usage,medium_value,10,low
CUST_002722,SD,145,408,No,Yes,24,147.5,90,25.08,175.7,108,14.93,252.1,102,11.34,15.6,3,4.21,2,0,test,0,1,590.9,303,55.559999999999995,0.09402606193941444,0.013793103448275862,0,medium_usage,medium_value,0,low
CUST_002723,OK,89,510,No,No,0,303.9,95,51.66,260.9,114,22.18,312.1,89,14.04,5.3,3,1.43,1,1,test,0,0,882.1999999999999,301,89.31,0.10123554749489913,0.011235955056179775,0,high_usage,high_value,25,low
CUST_002724,CT,199,415,No,Yes,34,230.6,121,39.2,219.4,99,18.65,299.3,94,13.47,8.0,2,2.16,0,0,test,0,1,757.3,316,73.48,0.0970289185263436,0.0,0,high_usage,high_value,15,low
CUST_002725,CT,96,415,No,Yes,37,172.7,93,29.36,120.1,116,10.21,216.1,86,9.72,10.3,5,2.78,5,1,test,0,1,519.1999999999999,300,52.07,0.100288906009245,0.052083333333333336,1,low_usage,low_value,35,medium
CUST_002726,MN,94,415,No,No,0,181.5,98,30.86,199.9,88,16.99,287.7,114,12.95,6.6,5,1.78,1,0,test,0,0,675.6999999999999,305,62.58,0.09261506585762913,0.010638297872340425,0,high_usage,medium_value,10,low
CUST_002727,FL,127,415,No,No,0,266.6,106,45.32,264.8,168,22.51,207.2,119,9.32,5.9,2,1.59,1,1,test,0,0,744.5000000000001,395,78.74000000000001,0.1057622565480188,0.007874015748031496,0,high_usage,high_value,25,low
CUST_002728,RI,121,408,No,No,0,170.4,108,28.97,350.5,68,29.79,297.0,87,13.37,11.2,3,3.02,0,1,test,0,0,829.1,266,75.14999999999999,0.09064045350379929,0.0,0,high_usage,high_value,25,low
CUST_002729,IN,122,408,No,No,0,296.4,99,50.39,214.8,89,18.26,133.9,107,6.03,11.4,3,3.08,4,1,test,0,0,656.5,298,77.76,0.11844630616907846,0.03278688524590164,1,high_usage,high_value,60,medium
CUST_002730,AL,121,408,No,Yes,35,68.7,95,11.68,209.2,69,17.78,197.4,42,8.88,11.4,4,3.08,1,0,test,0,1,486.69999999999993,210,41.42,0.08510376001643724,0.008264462809917356,0,low_usage,low_value,0,low
CUST_002731,OR,77,510,No,No,0,233.8,104,39.75,266.5,94,22.65,212.7,104,9.57,7.6,3,2.05,2,0,test,0,0,720.6,305,74.02,0.10271995559256175,0.025974025974025976,0,high_usage,high_value,25,low
CUST_002732,MS,64,408,Yes,No,0,236.2,77,40.15,218.6,85,18.58,194.1,97,8.73,13.2,2,3.56,2,1,test,1,0,662.1,261,71.02,0.10726476363087147,0.03125,0,high_usage,high_value,45,medium
CUST_002733,CA,124,408,Yes,No,0,244.6,89,41.58,188.8,80,16.05,206.0,114,9.27,11.3,4,3.05,1,0,test,1,0,650.6999999999999,287,69.94999999999999,0.10749961579837097,0.008064516129032258,0,high_usage,high_value,45,medium
CUST_002734,DE,148,415,No,No,0,124.4,83,21.15,179.7,81,15.27,253.0,99,11.39,11.3,6,3.05,0,0,test,0,0,568.4,269,50.86,0.08947923997185081,0.0,0,medium_usage,low_value,10,low
CUST_002735,MS,77,408,No,No,0,230.0,87,39.1,103.2,138,8.77,309.6,136,13.93,11.3,3,3.05,2,0,test,0,0,654.0999999999999,364,64.85000000000001,0.09914386179483262,0.025974025974025976,0,high_usage,high_value,10,low
CUST_002736,NC,135,415,No,No,0,201.8,81,34.31,225.0,114,19.13,204.4,82,9.2,10.3,6,2.78,1,0,test,0,0,641.5,283,65.42,0.10197973499610288,0.007407407407407408,0,high_usage,high_value,10,low
CUST_002737,SD,87,415,No,Yes,21,214.0,113,36.38,180.0,114,15.3,134.5,82,6.05,10.6,5,2.86,0,0,test,0,1,539.1,314,60.59,0.11239102207382674,0.0,0,low_usage,medium_value,0,low
CUST_002738,NH,54,510,No,No,0,210.5,102,35.79,204.5,83,17.38,127.8,53,5.75,8.5,5,2.3,1,0,test,0,0,551.3,243,61.22,0.11104661708688555,0.018518518518518517,0,low_usage,medium_value,10,low
CUST_002739,MA,35,415,No,No,0,105.6,129,17.95,258.2,129,21.95,213.1,77,9.59,8.7,3,2.35,0,0,test,0,0,585.6,338,51.839999999999996,0.08852459016393442,0.0,0,medium_usage,low_value,10,low
CUST_002740,TX,84,408,No,No,0,138.6,102,23.56,199.0,93,16.92,204.1,137,9.18,7.8,4,2.11,0,0,test,0,0,549.5,336,51.77,0.09421292083712467,0.0,0,low_usage,low_value,10,low
CUST_002741,OR,94,415,No,No,0,234.4,103,39.85,279.3,109,23.74,234.2,121,10.54,2.0,2,0.54,1,1,test,0,0,749.9000000000001,335,74.67,0.09957327643685823,0.010638297872340425,0,high_usage,high_value,25,low
CUST_002742,UT,96,408,No,Yes,26,145.8,108,24.79,192.2,89,16.34,165.1,96,7.43,9.9,2,2.67,1,0,test,0,1,513.0,295,51.23,0.0998635477582846,0.010416666666666666,0,low_usage,low_value,0,low
CUST_002743,NV,64,415,No,No,0,97.2,80,16.52,186.2,90,15.83,189.0,92,8.5,10.4,6,2.81,2,0,test,0,0,482.79999999999995,268,43.660000000000004,0.09043082021541013,0.03125,0,low_usage,low_value,10,low
CUST_002744,NE,85,415,No,No,0,259.8,85,44.17,242.3,117,20.6,168.8,72,7.6,5.4,1,1.46,0,0,test,0,0,676.3000000000001,275,73.83,0.1091675292030164,0.0,0,high_usage,high_value,25,low
CUST_002745,AZ,117,408,No,No,0,239.9,84,40.78,174.8,106,14.86,209.5,93,9.43,9.8,2,2.65,0,0,test,0,0,634.0,285,67.72,0.10681388012618297,0.0,0,high_usage,high_value,25,low
CUST_002746,DC,112,415,No,Yes,16,221.6,110,37.67,130.2,123,11.07,200.0,108,9.0,11.3,3,3.05,1,0,test,0,1,563.0999999999999,344,60.79,0.10795595808914937,0.008928571428571428,0,medium_usage,medium_value,0,low
CUST_002747,MA,129,510,Yes,No,0,192.9,131,32.79,185.5,101,15.77,205.2,130,9.23,10.9,4,2.94,1,0,test,1,0,594.4999999999999,366,60.730000000000004,0.10215306980656017,0.007751937984496124,0,medium_usage,medium_value,30,low
CUST_002748,AZ,140,408,No,No,0,173.2,91,29.44,196.8,106,16.73,209.3,128,9.42,11.2,5,3.02,3,0,test,0,0,590.5,330,58.61000000000001,0.09925486875529213,0.02142857142857143,0,medium_usage,medium_value,10,low
CUST_002749,MI,81,415,No,No,0,153.5,99,26.1,197.6,102,16.8,198.5,86,8.93,6.3,2,1.7,2,0,test,0,0,555.9,289,53.53000000000001,0.096294297535528,0.024691358024691357,0,medium_usage,low_value,10,low
CUST_002750,TX,70,510,No,No,0,59.5,103,10.12,257.2,106,21.86,208.3,86,9.37,11.1,6,3.0,0,0,test,0,0,536.1,301,44.349999999999994,0.08272710315239692,0.0,0,low_usage,low_value,10,low
CUST_002751,ID,79,510,No,Yes,21,264.3,79,44.93,202.8,118,17.24,173.4,92,7.8,6.3,3,1.7,4,0,test,0,1,646.8,292,71.67,0.11080705009276438,0.05063291139240506,1,high_usage,high_value,50,medium
CUST_002752,AL,85,408,No,No,0,127.9,107,21.74,271.2,124,23.05,202.2,76,9.1,12.5,5,3.38,0,0,test,0,0,613.8,312,57.27,0.09330400782013687,0.0,0,medium_usage,medium_value,10,low
CUST_002753,SD,91,510,No,No,0,149.0,115,25.33,245.3,105,20.85,260.0,94,11.7,8.3,3,2.24,0,0,test,0,0,662.5999999999999,317,60.12,0.09073347419257471,0.0,0,high_usage,medium_value,10,low
CUST_002754,LA,149,415,No,Yes,20,198.9,77,33.81,274.0,88,23.29,190.7,76,8.58,14.3,9,3.86,1,0,test,0,1,677.8999999999999,250,69.54,0.10258150169641543,0.006711409395973154,0,high_usage,high_value,15,low
CUST_002755,AZ,60,415,No,No,0,98.2,88,16.69,180.5,69,15.34,223.6,69,10.06,9.3,2,2.51,2,0,test,0,0,511.59999999999997,228,44.6,0.08717748240813136,0.03333333333333333,0,low_usage,low_value,10,low
CUST_002756,RI,115,408,No,No,0,147.9,109,25.14,228.4,117,19.41,299.7,90,13.49,9.6,9,2.59,3,0,test,0,0,685.6,325,60.629999999999995,0.08843348891481913,0.02608695652173913,0,high_usage,medium_value,10,low
CUST_002757,OH,144,415,No,Yes,18,106.4,109,18.09,108.1,113,9.19,208.4,111,9.38,10.1,5,2.73,1,0,test,0,1,433.0,338,39.39,0.09096997690531178,0.006944444444444444,0,low_usage,low_value,0,low
CUST_002758,AZ,86,415,No,Yes,32,70.9,163,12.05,166.7,121,14.17,244.9,105,11.02,11.1,5,3.0,3,0,test,0,1,493.6,394,40.239999999999995,0.08152350081037275,0.03488372093023256,0,low_usage,low_value,0,low
CUST_002759,MI,139,415,No,Yes,20,214.6,101,36.48,235.1,132,19.98,162.8,132,7.33,14.8,12,4.0,0,0,test,0,1,627.3,377,67.78999999999999,0.10806631595727721,0.0,0,medium_usage,high_value,15,low
CUST_002760,NV,124,408,No,No,0,151.1,123,25.69,187.4,104,15.93,255.4,93,11.49,5.3,3,1.43,1,0,test,0,0,599.1999999999999,323,54.540000000000006,0.09102136181575436,0.008064516129032258,0,medium_usage,low_value,10,low
CUST_002761,MA,102,510,Yes,No,0,233.8,103,39.75,221.6,131,18.84,146.9,106,6.61,12.8,3,3.46,0,0,test,1,0,615.0999999999999,343,68.66,0.11162412615834824,0.0,0,medium_usage,high_value,45,medium
CUST_002762,IN,78,415,No,No,0,208.9,119,35.51,252.4,132,21.45,280.2,120,12.61,12.8,7,3.46,0,0,test,0,0,754.3,378,73.02999999999999,0.09681824207874849,0.0,0,high_usage,high_value,25,low
CUST_002763,AL,55,415,Yes,No,0,191.9,91,32.62,256.1,110,21.77,203.7,101,9.17,14.3,6,3.86,1,1,test,1,0,666.0,308,67.42,0.10123123123123123,0.01818181818181818,0,high_usage,high_value,45,medium
CUST_002764,RI,129,415,No,Yes,33,119.6,104,20.33,278.7,88,23.69,263.4,175,11.85,5.9,2,1.59,2,0,test,0,1,667.5999999999999,369,57.46,0.08606950269622529,0.015503875968992248,0,high_usage,medium_value,0,low
CUST_002765,ME,75,408,Yes,No,0,211.3,61,35.92,105.6,119,8.98,175.9,63,7.92,9.7,4,2.62,4,1,test,1,0,502.49999999999994,247,55.440000000000005,0.11032835820895524,0.05333333333333334,1,low_usage,medium_value,65,high
CUST_002766,SD,126,415,No,Yes,23,114.3,102,19.43,190.3,103,16.18,240.4,111,10.82,12.6,7,3.4,3,0,test,0,1,557.6,323,49.83,0.0893651362984218,0.023809523809523808,0,medium_usage,low_value,0,low
CUST_002767,MO,92,415,No,No,0,154.0,122,26.18,329.8,88,28.03,288.0,117,12.96,5.6,2,1.51,3,1,test,0,0,777.4,329,68.68,0.08834576794443016,0.03260869565217391,0,high_usage,high_value,25,low
CUST_002768,OK,52,408,No,No,0,214.7,68,36.5,158.6,138,13.48,123.4,114,5.55,9.4,4,2.54,2,0,test,0,0,506.0999999999999,324,58.07,0.11474016992689194,0.038461538461538464,0,low_usage,medium_value,10,low
CUST_002769,IL,87,510,No,No,0,231.3,105,39.32,171.7,108,14.59,67.7,136,3.05,13.0,6,3.51,1,0,test,0,0,483.7,355,60.46999999999999,0.12501550547860243,0.011494252873563218,0,low_usage,medium_value,10,low
CUST_002770,NJ,95,415,No,Yes,22,40.9,126,6.95,133.4,90,11.34,264.2,91,11.89,11.9,7,3.21,0,0,test,0,1,450.4,314,33.39,0.0741341030195382,0.0,0,low_usage,low_value,0,low
CUST_002771,LA,67,510,No,No,0,310.4,97,52.77,66.5,123,5.65,246.5,99,11.09,9.2,10,2.48,4,0,test,0,0,632.6,329,71.99000000000001,0.11380018969332913,0.05970149253731343,1,high_usage,high_value,60,medium
CUST_002772,OR,165,415,No,No,0,216.6,126,36.82,190.8,104,16.22,224.7,123,10.11,12.4,8,3.35,0,0,test,0,0,644.4999999999999,361,66.5,0.10318076027928628,0.0,0,high_usage,high_value,25,low
CUST_002773,RI,150,415,No,Yes,29,209.9,77,35.68,158.0,52,13.43,141.9,113,6.39,6.6,1,1.78,0,0,test,0,1,516.4,243,57.28,0.11092176607281178,0.0,0,low_usage,medium_value,0,low
CUST_002774,NC,26,415,No,No,0,234.5,109,39.87,216.5,129,18.4,191.6,94,8.62,3.5,6,0.95,3,0,test,0,0,646.1,338,67.84,0.1049992261259867,0.11538461538461539,0,high_usage,high_value,25,low
CUST_002775,MD,79,510,No,Yes,31,103.1,90,17.53,243.0,135,20.66,76.4,92,3.44,12.2,8,3.29,3,0,test,0,1,434.7,325,44.919999999999995,0.10333563377041637,0.0379746835443038,0,low_usage,low_value,0,low
CUST_002776,WI,69,510,Yes,No,0,279.8,90,47.57,248.7,91,21.14,171.0,118,7.69,8.4,10,2.27,2,1,test,1,0,707.9,309,78.67,0.11113151575081227,0.028985507246376812,0,high_usage,high_value,45,medium
CUST_002777,VT,95,510,Yes,Yes,41,136.8,91,23.26,200.8,61,17.07,133.7,67,6.02,10.3,9,2.78,5,1,test,1,1,481.6,228,49.129999999999995,0.10201411960132889,0.05263157894736842,1,low_usage,low_value,55,medium
CUST_002778,NY,157,415,No,No,0,224.5,111,38.17,200.7,99,17.06,116.6,118,5.25,11.5,2,3.11,2,0,test,0,0,553.3,330,63.59,0.1149286101572384,0.012738853503184714,0,low_usage,medium_value,10,low
CUST_002779,VT,80,415,No,No,0,160.6,103,27.3,237.0,109,20.15,245.1,88,11.03,10.7,1,2.89,1,0,test,0,0,653.4000000000001,301,61.370000000000005,0.09392408937863482,0.0125,0,high_usage,medium_value,10,low
CUST_002780,AZ,75,510,No,Yes,37,121.5,97,20.66,271.4,110,23.07,248.7,97,11.19,11.3,5,3.05,2,0,test,0,1,652.8999999999999,309,57.97,0.08878848215653241,0.02666666666666667,0,high_usage,medium_value,0,low
CUST_002781,WV,44,510,No,No,0,228.1,121,38.78,276.5,79,23.5,279.8,77,12.59,9.9,5,2.67,2,1,test,0,0,794.3000000000001,282,77.54,0.09762054639305048,0.045454545454545456,0,high_usage,high_value,25,low
CUST_002782,OK,101,408,No,No,0,89.7,118,15.25,260.1,79,22.11,170.1,93,7.65,13.5,11,3.65,5,1,test,0,0,533.4,301,48.66,0.09122609673790776,0.04950495049504951,1,low_usage,low_value,45,medium
CUST_002783,WI,117,408,No,Yes,14,80.2,81,13.63,219.0,103,18.62,122.6,102,5.52,8.6,2,2.32,1,0,test,0,1,430.4,288,40.089999999999996,0.09314591078066914,0.008547008547008548,0,low_usage,low_value,0,low
CUST_002784,PA,82,408,No,No,0,125.7,96,21.37,207.6,137,17.65,183.1,103,8.24,12.9,2,3.48,1,0,test,0,0,529.3,338,50.739999999999995,0.09586245985263556,0.012195121951219513,0,low_usage,low_value,10,low
CUST_002785,NY,39,408,No,No,0,160.4,68,27.27,102.6,103,8.72,235.3,106,10.59,9.1,5,2.46,2,0,test,0,0,507.40000000000003,282,49.04,0.09664958612534488,0.05128205128205128,0,low_usage,low_value,10,low
CUST_002786,NM,30,415,No,No,0,169.9,144,28.88,225.2,118,19.14,169.7,93,7.64,11.4,7,3.08,1,0,test,0,0,576.1999999999999,362,58.739999999999995,0.10194376952447068,0.03333333333333333,0,medium_usage,medium_value,10,low
CUST_002787,NC,63,415,No,Yes,29,142.3,107,24.19,118.7,56,10.09,240.1,91,10.8,6.6,8,1.78,1,0,test,0,1,507.70000000000005,262,46.86,0.09229860153634036,0.015873015873015872,0,low_usage,low_value,0,low
CUST_002788,WY,111,415,No,No,0,146.2,55,24.85,261.5,83,22.23,163.2,116,7.34,8.7,3,2.35,3,0,test,0,0,579.6,257,56.77,0.09794685990338164,0.02702702702702703,0,medium_usage,medium_value,10,low
CUST_002789,PA,91,510,No,No,0,231.8,120,39.41,150.6,106,12.8,269.2,129,12.11,11.6,7,3.13,3,0,test,0,0,663.1999999999999,362,67.44999999999999,0.10170386007237635,0.03296703296703297,0,high_usage,high_value,25,low
CUST_002790,NV,105,415,Yes,Yes,29,220.7,82,37.52,217.7,110,18.5,190.5,100,8.57,13.2,6,3.56,1,1,test,1,1,642.1,298,68.15,0.10613611586980222,0.009523809523809525,0,high_usage,high_value,35,medium
CUST_002791,WA,166,408,Yes,Yes,35,128.2,138,21.79,274.5,113,23.33,298.9,130,13.45,8.8,7,2.38,2,0,test,1,1,710.3999999999999,388,60.949999999999996,0.08579673423423424,0.012048192771084338,0,high_usage,medium_value,20,low
CUST_002792,FL,79,510,No,No,0,130.2,119,22.13,290.9,121,24.73,194.8,140,8.77,14.0,6,3.78,3,0,test,0,0,629.9,386,59.41,0.0943165581838387,0.0379746835443038,0,high_usage,medium_value,10,low
CUST_002793,ME,105,408,No,Yes,33,209.6,68,35.63,146.9,140,12.49,121.0,131,5.44,10.6,3,2.86,2,0,test,0,1,488.1,342,56.42,0.11559106740422044,0.01904761904761905,0,low_usage,medium_value,0,low
CUST_002794,LA,172,415,No,No,0,215.7,140,36.67,146.3,84,12.44,264.6,83,11.91,7.1,1,1.92,3,0,test,0,0,633.7,308,62.94,0.09932144547893323,0.01744186046511628,0,high_usage,medium_value,10,low
CUST_002795,KS,121,408,No,No,0,150.7,105,25.62,197.3,133,16.77,169.0,116,7.61,9.2,15,2.48,1,0,test,0,0,526.2,369,52.48,0.09973394146712275,0.008264462809917356,0,low_usage,low_value,10,low
CUST_002796,ND,88,415,No,No,0,161.5,92,27.46,173.5,108,14.75,206.2,95,9.28,7.9,4,2.13,2,0,test,0,0,549.1,299,53.620000000000005,0.097650701147332,0.022727272727272728,0,low_usage,low_value,10,low
CUST_002797,WV,153,408,No,Yes,28,235.6,74,40.05,227.9,37,19.37,170.3,103,7.66,15.4,9,4.16,0,0,test,0,1,649.1999999999999,223,71.24,0.10973505853357979,0.0,0,high_usage,high_value,15,low
CUST_002798,AR,54,415,No,Yes,39,206.9,143,35.17,127.8,72,10.86,199.2,120,8.96,9.2,1,2.48,3,0,test,0,1,543.1,336,57.47,0.1058184496409501,0.05555555555555555,0,low_usage,medium_value,0,low
CUST_002799,CA,79,510,No,No,0,157.6,85,26.79,194.1,92,16.5,231.5,86,10.42,9.4,10,2.54,5,1,test,0,0,592.6,273,56.25,0.09492068849139386,0.06329113924050633,1,medium_usage,medium_value,45,medium
CUST_002800,MN,55,415,No,No,0,175.6,147,29.85,161.8,118,13.75,289.5,55,13.03,9.3,4,2.51,0,0,test,0,0,636.1999999999999,324,59.14,0.09295818924866395,0.0,0,high_usage,medium_value,10,low
CUST_002801,MT,109,408,No,No,0,264.7,69,45.0,305.0,120,25.93,197.4,86,8.88,9.5,9,2.57,1,1,test,0,0,776.6,284,82.38,0.10607777491630183,0.009174311926605505,0,high_usage,high_value,25,low
CUST_002802,SD,65,408,No,Yes,31,282.3,70,47.99,152.0,89,12.92,225.5,93,10.15,12.0,4,3.24,1,0,test,0,1,671.8,256,74.3,0.11059839237868413,0.015384615384615385,0,high_usage,high_value,15,low
CUST_002803,MT,27,510,No,No,0,193.8,102,32.95,118.9,104,10.11,135.9,124,6.12,9.2,3,2.48,0,0,test,0,0,457.8,333,51.66,0.1128440366972477,0.0,0,low_usage,low_value,10,low
CUST_002804,WV,32,408,No,Yes,26,266.7,109,45.34,232.3,107,19.75,212.8,98,9.58,16.3,4,4.4,1,0,test,0,1,728.0999999999999,318,79.07000000000001,0.10859772009339379,0.03125,0,high_usage,high_value,15,low
