customer_id,feedback_text,feedback_category,sentiment,complaint_intensity
CUST_002443,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002444,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002445,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002446,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002447,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002448,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002449,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002450,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002451,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002452,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002453,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002454,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002455,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002456,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002457,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002458,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002459,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002460,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002461,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002462,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002463,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002464,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002465,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002466,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002467,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002468,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002469,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002470,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002471,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002472,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002473,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002474,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002475,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002476,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002477,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002478,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002479,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002480,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002481,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002482,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002483,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002484,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002485,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002486,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002487,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002488,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002489,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002490,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002491,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002492,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002493,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002494,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002495,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002496,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002497,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002498,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002499,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002500,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002501,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002502,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002503,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002504,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002505,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002506,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002507,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002508,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002509,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002510,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002511,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002512,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002513,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002514,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002515,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002516,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002517,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002518,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002519,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002520,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002521,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002522,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002523,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002524,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002525,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002526,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002527,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002528,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002529,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002530,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002531,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002532,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002533,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002534,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002535,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002536,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002537,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002538,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002539,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002540,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002541,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002542,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002543,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002544,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002545,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002546,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002547,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002548,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002549,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002550,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002551,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002552,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002553,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002554,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002555,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002556,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002557,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002558,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002559,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002560,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002561,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002562,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002563,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002564,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002565,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002566,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002567,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002568,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002569,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002570,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002571,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002572,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002573,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002574,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002575,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002576,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002577,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002578,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002579,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002580,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002581,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002582,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002583,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002584,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002585,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002586,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002587,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002588,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002589,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002590,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002591,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002592,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002593,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002594,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002595,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002596,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002597,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002598,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002599,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002600,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002601,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002602,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002603,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002604,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002605,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002606,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002607,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002608,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002609,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002610,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002611,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002612,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002613,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002614,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002615,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002616,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002617,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002618,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002619,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002620,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002621,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002622,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002623,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002624,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002625,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002626,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002627,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002628,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002629,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002630,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002631,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002632,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002633,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002634,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002635,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002636,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002637,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002638,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002639,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002640,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002641,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002642,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002643,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002644,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002645,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002646,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002647,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002648,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002649,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002650,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002651,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002652,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002653,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002654,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002655,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002656,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002657,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002658,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002659,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002660,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002661,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002662,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002663,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002664,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002665,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002666,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002667,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002668,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002669,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002670,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002671,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002672,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002673,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002674,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002675,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002676,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002677,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002678,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002679,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002680,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002681,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002682,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002683,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002684,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002685,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002686,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002687,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002688,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002689,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002690,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002691,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002692,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002693,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002694,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002695,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002696,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002697,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002698,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002699,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002700,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002701,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002702,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002703,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002704,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002705,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002706,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002707,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002708,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002709,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002710,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002711,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002712,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002713,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002714,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002715,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002716,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002717,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002718,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002719,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002720,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002721,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002722,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002723,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002724,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002725,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002726,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002727,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002728,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002729,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002730,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002731,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002732,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002733,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002734,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002735,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002736,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002737,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002738,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002739,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002740,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002741,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002742,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002743,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002744,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002745,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002746,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002747,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002748,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002749,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002750,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002751,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002752,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002753,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002754,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002755,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002756,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002757,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002758,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002759,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002760,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002761,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002762,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002763,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002764,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002765,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002766,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002767,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002768,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002769,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002770,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002771,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002772,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002773,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002774,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002775,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002776,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002777,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002778,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002779,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002780,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002781,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002782,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002783,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002784,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002785,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002786,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002787,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002788,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002789,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002790,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002791,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002792,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002793,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002794,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002795,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002796,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002797,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002798,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002799,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002800,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002801,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002802,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002803,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002804,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002805,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002806,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002807,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002808,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002809,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002810,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002811,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002812,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002813,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002814,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002815,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002816,"I contacted customer support several times, but my issue was not solved.",customer_support,negative,5
CUST_002817,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002818,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002819,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002820,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002821,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002822,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002823,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002824,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002825,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002826,"The international plan is useful, but it feels too expensive for my usage.",pricing,negative,4
CUST_002827,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002828,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002829,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002830,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002831,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002832,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002833,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002834,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002835,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002836,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002837,I am considering switching to another provider because I am not satisfied.,churn_intent,negative,5
CUST_002838,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002839,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002840,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002841,The service works well and I have no major complaints.,service_quality,positive,1
CUST_002842,"I use the service a lot, but the monthly cost is becoming high.",pricing,neutral,3
CUST_002843,The service works well and I have no major complaints.,service_quality,positive,1
